,file_head,file_gaze,velX,velY,velZ,pitch,yaw,roll,VelZ
0,Stimuli_ws/head_centered/20221005-170121_2_head_0.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_0.avi,-0.6058224580524817,0.013096228309192829,,22.37776222222222,18.58159688888889,18.46244411111111,0.25382762082317517
1,Stimuli_ws/head_centered/20221005-170121_2_head_1.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_1.avi,-0.6422771033905315,-0.00023998883772856185,,20.10468,18.147150555555555,17.26537533333333,0.6727752197572181
2,Stimuli_ws/head_centered/20221005-170121_2_head_2.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_2.avi,-0.49342535003266697,0.018775382692908262,,18.12618666666667,19.077623333333335,15.401597777777779,0.5489477720030682
3,Stimuli_ws/head_centered/20221005-170121_2_head_3.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_3.avi,-0.5539044639634227,0.03042353507399834,,16.838543333333334,18.65068,14.714921,0.3400703886415607
4,Stimuli_ws/head_centered/20221005-170121_2_head_4.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_4.avi,-0.8251645280524189,-0.016251464975809357,,15.764259999999998,17.83418222222222,14.055180111111111,0.627721849926375
5,Stimuli_ws/head_centered/20221005-170121_2_head_5.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_5.avi,-0.6895704404805374,-0.03373680378594835,,14.960974444444446,19.187695555555553,12.723566666666665,0.9066193423128326
6,Stimuli_ws/head_centered/20221005-170121_2_head_6.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_6.avi,-0.6454092230992867,0.05119789502838942,,15.822572222222224,21.651545555555558,12.804679577777778,0.8086587730231252
7,Stimuli_ws/head_centered/20221005-170121_2_head_7.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_7.avi,-0.6113410171346497,-0.0003488491398476218,,13.793193333333333,18.36108111111111,11.190145611111111,0.7175484797701678
8,Stimuli_ws/head_centered/20221005-170121_2_head_8.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_8.avi,-0.49100620261889344,-0.002074431426602323,,12.190885555555557,15.097174444444445,9.779653711111113,0.6902239834596857
9,Stimuli_ws/head_centered/20221005-170121_2_head_9.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_9.avi,-0.3410775417954658,0.0001429188686144025,,12.46905,13.988724444444443,9.426478666666666,1.0491042643001964
10,Stimuli_ws/head_centered/20221005-170121_2_head_10.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_10.avi,-0.3761988980341518,-0.012982110060539972,,11.340675555555556,12.777295555555558,8.12614188888889,0.8135194884701756
11,Stimuli_ws/head_centered/20221005-170121_2_head_11.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_11.avi,-0.6532584970377248,-0.008852163669750454,,9.164364777777777,11.280916333333332,7.112389666666666,1.0423829816720342
12,Stimuli_ws/head_centered/20221005-170121_2_head_12.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_12.avi,-0.5790153239781259,-0.006697020148822416,,7.971479888888887,10.789454666666664,7.13485911111111,1.5811797084706443
13,Stimuli_ws/head_centered/20221005-170121_2_head_13.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_13.avi,-0.5531706634971676,0.014745158358386593,,8.650394666666667,11.566732666666665,7.041463711111111,1.5452772145703741
14,Stimuli_ws/head_centered/20221005-170121_2_head_14.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_14.avi,-0.6241811716264265,0.0234138124649069,,9.280207222222224,-27.759534888888894,7.415767616666666,1.3871607711023703
15,Stimuli_ws/head_centered/20221005-170121_2_head_15.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_15.avi,-0.3656017830609356,-0.0027674591381871903,,7.565415111111111,-69.46500022222222,6.424511,0.9903566121842413
16,Stimuli_ws/head_centered/20221005-170121_2_head_16.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_16.avi,-0.1964534841030768,0.009707026947646248,,8.04780188888889,-68.87394988888889,6.795321622222222,1.163312284308699
17,Stimuli_ws/head_centered/20221005-170121_2_head_17.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_17.avi,-0.2720933816164627,0.012154249171739049,,7.678374999999999,-68.53070822222223,6.2250294777777775,1.3242044841667358
18,Stimuli_ws/head_centered/20221005-170121_2_head_18.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_18.avi,-0.32699181367461666,-0.04571274837618642,,11.254835555555555,-65.30520666666666,9.393927555555557,1.1256889196356576
19,Stimuli_ws/head_centered/20221005-170121_2_head_19.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_19.avi,-0.3846120947737659,0.045150115473440514,,11.884908888888889,-64.62719777777778,9.988961222222223,1.2993713112650707
20,Stimuli_ws/head_centered/20221005-170121_2_head_20.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_20.avi,-0.19756344284645083,-0.020116989928310004,,11.031027777777778,-65.15652666666666,9.519966222222223,1.234828693319258
21,Stimuli_ws/head_centered/20221005-170121_2_head_21.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_21.avi,-0.0814778674709686,-0.010423134924154488,,11.50533,-64.56050111111112,9.673449666666665,1.2442118335846777
22,Stimuli_ws/head_centered/20221005-170121_2_head_22.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_22.avi,-0.155110762253618,-0.009170591313448256,,15.952532222222223,-59.899711111111124,13.567728777777779,0.9164050235478699
23,Stimuli_ws/head_centered/20221005-170121_2_head_23.avi,Stimuli_ws/retina_centered/20221005-170121_2_gaze_23.avi,-0.31619841966640366,-0.025298507462687945,,15.463779999999998,-59.87452333333332,13.103690222222221,0.9442493415276754
