,file_head,file_gaze,velX,velY,VelZ,pitch,yaw,roll
0,Stimuli/head_centered/20221004-135401_1_head_0.avi,Stimuli/retina_centered/20221004-135401_1_gaze_0.avi,-2.024943943299053,-0.0025676546391758754,-0.035341494845363475,0.980072,-17.579439999999998,-4.4143815
1,Stimuli/head_centered/20221004-135401_1_head_1.avi,Stimuli/retina_centered/20221004-135401_1_gaze_1.avi,-0.7063487729001104,-0.10674040788109337,-2.5470791565848834,8.031425,-3.094529999999999,0.35433899999999996
2,Stimuli/head_centered/20221004-135401_1_head_2.avi,Stimuli/retina_centered/20221004-135401_1_gaze_2.avi,0.05001161440186109,0.06695702671312796,-2.8650116144020297,-4.273357000000001,3.936619999999998,-0.09057999999999988
3,Stimuli/head_centered/20221004-135401_1_head_3.avi,Stimuli/retina_centered/20221004-135401_1_gaze_3.avi,0.9334046080359883,-0.02014329867940477,-2.308906996347341,0.4565829999999984,1.2864300000000028,-0.11378899999999992
4,Stimuli/head_centered/20221004-135401_1_head_4.avi,Stimuli/retina_centered/20221004-135401_1_gaze_4.avi,-0.09779620853080838,-0.012918641390205847,-0.19790679304897937,-1.2556250000000002,0.005959999999994636,2.36519
5,Stimuli/head_centered/20221004-135401_1_head_5.avi,Stimuli/retina_centered/20221004-135401_1_gaze_5.avi,-0.030864901106267523,-0.004277572913174672,-1.4631578947367854,-1.081639,4.772180000000006,-2.2754350000000017
6,Stimuli/head_centered/20221004-135401_1_head_6.avi,Stimuli/retina_centered/20221004-135401_1_gaze_6.avi,-0.9333914088314145,0.14455992790626812,-1.7667467708019198,-5.7942841000000005,2.7216400000000007,-6.131916
7,Stimuli/head_centered/20221004-135401_1_head_7.avi,Stimuli/retina_centered/20221004-135401_1_gaze_7.avi,-1.620758842443694,0.03740192926044959,-0.5019935691318201,-1.359344,-23.523494999999997,0.8005534000000001
8,Stimuli/head_centered/20221004-135401_1_head_8.avi,Stimuli/retina_centered/20221004-135401_1_gaze_8.avi,-2.536341968911885,0.037996545768566405,-0.4157167530224476,2.0160219999999995,-3.0581358,0.08661250000000009
9,Stimuli/head_centered/20221004-135401_1_head_9.avi,Stimuli/retina_centered/20221004-135401_1_gaze_9.avi,-0.8229641588634365,-0.013432353890862269,-0.6970293832741558,0.2691440000000007,-9.493579999999994,0.887939
10,Stimuli/head_centered/20221004-135401_1_head_10.avi,Stimuli/retina_centered/20221004-135401_1_gaze_10.avi,0.33470674157303926,0.05361235955056244,-1.0555589887640602,-0.7269369999999999,15.479590000000002,0.22851549999999998
11,Stimuli/head_centered/20221004-135401_1_head_11.avi,Stimuli/retina_centered/20221004-135401_1_gaze_11.avi,0.8307182320442207,0.01920907240476967,-1.471375399825568,0.06882900000000003,-2.3710900000000024,1.0875099999999998
12,Stimuli/head_centered/20221004-135401_1_head_12.avi,Stimuli/retina_centered/20221004-135401_1_gaze_12.avi,0.2508789860997632,0.011169255928046011,-1.7089697465249973,0.2644029999999997,0.01698999999999984,1.890599
13,Stimuli/head_centered/20221004-135401_1_head_13.avi,Stimuli/retina_centered/20221004-135401_1_gaze_13.avi,-2.0116709511567237,-0.027760282776348597,-1.1580591259639577,0.5754540000000001,-9.510380000000001,-2.7278369999999996
14,Stimuli/head_centered/20221004-135401_1_head_14.avi,Stimuli/retina_centered/20221004-135401_1_gaze_14.avi,0.006611361079864814,-0.029668166479188837,-0.3266901012373365,-0.4628791,1.7309299999999865,-2.953736
15,Stimuli/head_centered/20221004-135401_1_head_15.avi,Stimuli/retina_centered/20221004-135401_1_gaze_15.avi,0.2075253093363438,0.025565241844771262,-1.457794713160932,-3.3751217000000002,-7.131639999999997,4.595611
16,Stimuli/head_centered/20221004-135401_1_head_16.avi,Stimuli/retina_centered/20221004-135401_1_gaze_16.avi,0.026768927666760638,-0.07989867717421863,0.2894655220940053,5.235106999999999,-14.61057,27.997080000000004
17,Stimuli/head_centered/20221004-135401_1_head_17.avi,Stimuli/retina_centered/20221004-135401_1_gaze_17.avi,-0.0011905432029272799,0.0015479876160985895,0.009852800450323666,-0.0051880000000004145,0.020929999999999893,1.7494810000000003
18,Stimuli/head_centered/20221004-135401_1_head_18.avi,Stimuli/retina_centered/20221004-135401_1_gaze_18.avi,1.6050351617439966,0.03942616033755149,-0.08929507735583526,-0.19162000000000035,-0.6455840000000013,-0.689098
19,Stimuli/head_centered/20221004-135401_1_head_19.avi,Stimuli/retina_centered/20221004-135401_1_gaze_19.avi,0.08079158316632191,-0.013807615230458968,0.04683433533733374,-1.0194100000000001,-2.072490000000002,1.0094519999999996
20,Stimuli/head_centered/20221004-135401_1_head_20.avi,Stimuli/retina_centered/20221004-135401_1_gaze_20.avi,1.8876356154135538,-0.0052225963337085395,-0.49365693976809244,-0.7034910000000001,1.335090000000001,-1.422173
21,Stimuli/head_centered/20221004-135401_1_head_21.avi,Stimuli/retina_centered/20221004-135401_1_gaze_21.avi,2.4448048327139644,0.04535315985130495,-0.3796830855018911,0.2869879999999996,-1.456399999999995,0.244796
22,Stimuli/head_centered/20221004-135401_1_head_22.avi,Stimuli/retina_centered/20221004-135401_1_gaze_22.avi,0.1534177215189828,0.00785091420534441,0.03784781997186975,-3.7785644,11.610640000000004,-1.6318210000000004
23,Stimuli/head_centered/20221004-135401_1_head_23.avi,Stimuli/retina_centered/20221004-135401_1_gaze_23.avi,1.0985137408861045,0.014862591138530196,0.15783034212001606,0.5758670000000001,1.9268,-2.7952649999999997
