,file_head,file_gaze,velX,velY,VelZ,pitch,yaw,roll
0,Stimuli/head_centered/20221005-164755_4_head_0.avi,Stimuli/retina_centered/20221005-164755_4_gaze_0.avi,-1.0299801192839693,0.003125248508945165,0.6933200795226601,-4.30656063618157,2.486787276341176,1422.497650098961
1,Stimuli/head_centered/20221005-164755_4_head_1.avi,Stimuli/retina_centered/20221005-164755_4_gaze_1.avi,-0.7650803858519858,0.08360771704179136,1.1799999999998592,-14.458520900319897,-12.421832797426235,1143.071778134918
2,Stimuli/head_centered/20221005-164755_4_head_2.avi,Stimuli/retina_centered/20221005-164755_4_gaze_2.avi,-0.2919571045576456,0.010616621983913872,0.2122654155495758,-5.357573726541311,-0.018612600536192285,-1194.7546615280896
3,Stimuli/head_centered/20221005-164755_4_head_3.avi,Stimuli/retina_centered/20221005-164755_4_gaze_3.avi,-0.7338533023565402,0.15866246266181538,1.5863259210091332,-4.040823099900942,20.544417524064492,-1184.5718055095797
4,Stimuli/head_centered/20221005-164755_4_head_4.avi,Stimuli/retina_centered/20221005-164755_4_gaze_4.avi,-0.54988163679402,0.0708217788298934,0.9431856611430166,-12.691241122759216,3.0310145417651926,3.626192086574098
5,Stimuli/head_centered/20221005-164755_4_head_5.avi,Stimuli/retina_centered/20221005-164755_4_gaze_5.avi,0.9011339898537575,0.005947478364667462,-0.6423157266487443,-4.559504625484775,-16.452898537749373,16.63197344076339
6,Stimuli/head_centered/20221005-164755_4_head_6.avi,Stimuli/retina_centered/20221005-164755_4_gaze_6.avi,0.9612450521768919,-0.10485786254046496,-1.0901043540840243,6.4658510255477175,-15.32413098236527,15.339830874412765
7,Stimuli/head_centered/20221005-164755_4_head_7.avi,Stimuli/retina_centered/20221005-164755_4_gaze_7.avi,0.6014941302026978,-0.021124155104942026,-1.1330487371040825,-5.756314478832379,6.4074977232293095,-0.7808502312343302
8,Stimuli/head_centered/20221005-164755_4_head_8.avi,Stimuli/retina_centered/20221005-164755_4_gaze_8.avi,1.2090230905859185,-0.07499467140318396,-1.6747779751329022,-34.35193605683214,-4.457895914741644,16.99310905861149
9,Stimuli/head_centered/20221005-164755_4_head_9.avi,Stimuli/retina_centered/20221005-164755_4_gaze_9.avi,0.5947576301615745,-0.07174147217234937,-1.115152603231585,25.93475763016081,4.26851705565517,-28.889350448832182
